Local time,Ask,Bid,AskVolume,BidVolume
30.10.2024 00:10:58.108 GMT-0700,0.65559,0.65552,1200000.0477,1200000.0477
30.10.2024 00:10:58.211 GMT-0700,0.65561,0.65552,1799999.9523,1200000.0477
30.10.2024 00:11:00.134 GMT-0700,0.65559,0.65551,1200000.0477,1200000.0477
30.10.2024 00:11:00.236 GMT-0700,0.65559,0.6555000000000001,1799999.9523,1200000.0477
30.10.2024 00:11:12.576 GMT-0700,0.6556000000000001,0.65551,1799999.9523,2700000.0477
30.10.2024 00:11:12.679 GMT-0700,0.65561,0.65552,1200000.0477,1200000.0477
30.10.2024 00:11:16.463 GMT-0700,0.65561,0.65549,3599999.9046,1200000.0477
30.10.2024 00:11:16.565 GMT-0700,0.65559,0.6555000000000001,1200000.0477,1200000.0477
30.10.2024 00:11:26.212 GMT-0700,0.65561,0.6555300000000001,1799999.9523,1200000.0477
30.10.2024 00:11:26.319 GMT-0700,0.65563,0.6555300000000001,1200000.0477,1799999.9523
30.10.2024 00:11:26.474 GMT-0700,0.65563,0.65554,1200000.0477,1200000.0477
30.10.2024 00:11:26.677 GMT-0700,0.65562,0.65554,1200000.0477,1799999.9523
30.10.2024 00:11:28.699 GMT-0700,0.65563,0.6555500000000001,1200000.0477,1200000.0477
30.10.2024 00:11:31.124 GMT-0700,0.6556500000000001,0.65556,1200000.0477,1200000.0477
30.10.2024 00:11:31.227 GMT-0700,0.65568,0.65556,3599999.9046,1200000.0477
30.10.2024 00:11:31.329 GMT-0700,0.65567,0.65556,1200000.0477,1200000.0477
30.10.2024 00:11:31.635 GMT-0700,0.65567,0.6555500000000001,3599999.9046,1200000.0477
30.10.2024 00:11:40.560 GMT-0700,0.65567,0.65556,1799999.9523,1200000.0477
30.10.2024 00:11:40.764 GMT-0700,0.65566,0.65556,1799999.9523,4500000
30.10.2024 00:11:44.347 GMT-0700,0.65566,0.65557,1799999.9523,1200000.0477
30.10.2024 00:11:44.550 GMT-0700,0.65566,0.65556,1799999.9523,4500000
30.10.2024 00:11:46.767 GMT-0700,0.6556500000000001,0.65554,1200000.0477,1799999.9523
30.10.2024 00:11:46.870 GMT-0700,0.65563,0.6555500000000001,1200000.0477,1200000.0477
30.10.2024 00:11:47.755 GMT-0700,0.65563,0.65556,1200000.0477,1200000.0477
30.10.2024 00:11:47.807 GMT-0700,0.6556500000000001,0.65557,1200000.0477,1200000.0477
30.10.2024 00:11:47.911 GMT-0700,0.65567,0.65558,1200000.0477,1200000.0477
30.10.2024 00:11:48.014 GMT-0700,0.65567,0.65559,1200000.0477,1200000.0477
30.10.2024 00:11:48.117 GMT-0700,0.65568,0.65559,1200000.0477,1200000.0477
30.10.2024 00:11:51.588 GMT-0700,0.65568,0.65558,1200000.0477,1799999.9523
30.10.2024 00:11:51.690 GMT-0700,0.65568,0.65559,1200000.0477,1799999.9523
30.10.2024 00:11:57.684 GMT-0700,0.65568,0.6556000000000001,1200000.0477,1200000.0477
30.10.2024 00:11:57.938 GMT-0700,0.65568,0.65559,1200000.0477,1799999.9523
30.10.2024 00:12:01.359 GMT-0700,0.65568,0.6556000000000001,1200000.0477,1200000.0477
30.10.2024 00:12:01.562 GMT-0700,0.65568,0.65559,1200000.0477,1799999.9523
30.10.2024 00:12:08.354 GMT-0700,0.65567,0.65558,1200000.0477,1200000.0477
30.10.2024 00:12:08.457 GMT-0700,0.65564,0.6555500000000001,1200000.0477,2700000.0477
30.10.2024 00:12:13.450 GMT-0700,0.65563,0.65554,1200000.0477,2700000.0477
30.10.2024 00:12:16.325 GMT-0700,0.65561,0.65552,1200000.0477,1200000.0477
30.10.2024 00:12:16.430 GMT-0700,0.65561,0.6555000000000001,3599999.9046,1200000.0477
30.10.2024 00:12:21.328 GMT-0700,0.65559,0.6555000000000001,1200000.0477,1799999.9523
30.10.2024 00:12:24.654 GMT-0700,0.65558,0.6555000000000001,1200000.0477,1200000.0477
30.10.2024 00:12:33.712 GMT-0700,0.65559,0.6554800000000001,1200000.0477,2700000.0477
30.10.2024 00:12:38.548 GMT-0700,0.65558,0.6555000000000001,1200000.0477,1200000.0477
30.10.2024 00:12:40.211 GMT-0700,0.6556000000000001,0.6555000000000001,1200000.0477,1200000.0477
30.10.2024 00:12:41.421 GMT-0700,0.65558,0.65549,1320000.0525,1200000.0477
30.10.2024 00:12:41.527 GMT-0700,0.65554,0.65546,1200000.0477,1200000.0477
30.10.2024 00:12:41.580 GMT-0700,0.6555300000000001,0.6554300000000001,1200000.0477,1200000.0477
30.10.2024 00:12:41.683 GMT-0700,0.65552,0.6554300000000001,1799999.9523,2700000.0477
30.10.2024 00:12:41.786 GMT-0700,0.65552,0.65544,1200000.0477,1200000.0477
30.10.2024 00:12:41.888 GMT-0700,0.65552,0.65545,1200000.0477,1200000.0477
30.10.2024 00:12:42.092 GMT-0700,0.6555300000000001,0.65545,1200000.0477,1200000.0477
30.10.2024 00:12:42.246 GMT-0700,0.6555300000000001,0.65544,1889999.9857,1799999.9523
